,Avg_Volume,Beta,Current_Ratio,Debt_to_Equity,Earnings_date,Industry,Inst_Own,LDebt_to_Equity,Market_cap,PB,PEG,Price,Profit_Margin,ROE,Refresh_Date,Sales,Sector,Symbol,Ticker,_id
2711,13760000.0,0.79,0.4,1.07,Jul 17 AMC,Oil & Gas Pipelines,0.653,0.98,46050000000.0,1.37,3.67,21.33,0.161,0.067,2020-01-07,13940000000.0,Basic Materials,KMI,KMI,5d51fd59047fbe72462ed3ab
2712,3400000.0,1.24,1.1,5.31,Jul 24 BMO,Air Delivery & Freight Services,0.706,4.64,100180000000.0,22.57,2.81,116.0,0.066,1.36,2020-01-07,72500000000.0,Services,UPS,UPS,5d51fd5b047fbe72462ed3af
2713,5020000.0,1.24,3.0,0.68,Jul 23 AMC,Semiconductor - Broad Line,0.892,0.54,115550000000.0,13.25,2.19,129.41,0.347,0.58,2020-01-07,15240000000.0,Technology,TXN,TXN,5d51fd5f047fbe72462ed3b1
2714,9400000.0,0.55,1.4,0.75,Aug 14 BMO,Department Stores,0.969,0.74,6230000000.0,0.94,0.0,17.67,0.043,0.181,2020-01-07,25720000000.0,Services,M,M,5d51fd62047fbe72462ed3b3
2715,4590000.0,1.09,0.0,0.26,Jul 31 AMC,Life Insurance,0.785,0.26,43210000000.0,0.68,1.14,51.29,0.09,0.105,2020-01-07,65790000000.00001,Financial,MET,MET,5d51fd65047fbe72462ed3b7
2716,7700000.0,1.58,1.8,6.88,Jul 25 AMC,Toys & Games,0.0,6.78,4510000000.0,9.02,0.0,14.18,-0.06,-0.475,2020-01-07,4510000000.0,Consumer Goods,MAT,MAT,5d51fd67047fbe72462ed3b9
2717,1710000.0,1.27,0.5,8.4,Aug 05 AMC,Lodging,0.653,8.21,42130000000.0,35.04,4.5,144.94,0.073,0.815,2020-01-07,20720000000.0,Services,MAR,MAR,5d51fd7d047fbe72462ed3bf
2718,3580000.0,1.09,1.5,1.56,Jul 30 BMO,Credit Services,0.784,1.56,273870000000.0,54.99,2.5,300.21,0.427,1.257,2020-01-07,15710000000.0,Financial,MA,MA,5d51fd80047fbe72462ed3c1
2719,1190000.0,1.37,3.7,0.12,Jul 31 AMC,Biotechnology,0.969,0.11,46220000000.0,9.09,1.76,223.79,0.641,0.517,2020-01-07,3450000000.0,Healthcare,VRTX,VRTX,5d51fd84047fbe72462ed3c5
2720,18850000.0,0.27,2.0,0.0,Jul 31 AMC,Multimedia & Graphics Software,0.766,0.32,5670000000.0,3.23,0.0,6.49,-0.165,-0.104,2020-01-07,1050000000.0,Technology,ZNGA,ZNGA,5d51fd87047fbe72462ed3c7
2721,2360000.0,0.84,1.3,0.1,Aug 22 AMC,Apparel Stores,0.948,0.1,38220000000.0,11.48,2.7,118.8,0.105,0.491,2020-01-07,15190000000.0,Services,ROST,ROST,5d51fd8a047fbe72462ed3c9
2722,6180000.0,0.83,0.4,0.74,Jul 30 AMC,Confectioners,0.788,0.45,78610000000.0,3.0,3.65,53.92,0.146,0.145,2020-01-07,25660000000.0,Consumer Goods,MDLZ,MDLZ,5d51fd8c047fbe72462ed3cb
2723,3310000.0,0.96,2.9,0.37,Jul 25 AMC,Communication Equipment,0.97,0.37,8770000000.0,1.8,8.57,24.19,0.127,0.121,2020-01-07,4470000000.0,Technology,JNPR,JNPR,5d51fd90047fbe72462ed3cf
2724,5510000.0,0.42,0.6,1.1,Jul 25 BMO,Wireless Communications,0.35,1.06,66060000000.0,2.44,1.06,78.92,0.074,0.128,2020-01-07,44340000000.0,Technology,TMUS,TMUS,5d51fd92047fbe72462ed3d1
2725,2190000.0,1.0,5.6,0.0,Aug 07 AMC,Semiconductor - Integrated Circuits,0.834,0.0,13640000000.0,3.21,0.86,117.67,0.0,0.0,2020-01-07,3690000000.0,Technology,SWKS,SWKS,5d51fdaa047fbe72462ed3d9
2726,4690000.0,1.32,3.0,0.33,Jul 29 AMC,Oil & Gas Equipment & Services,0.996,0.33,8080000000.0,0.92,0.0,24.99,-0.632,-0.437,2020-01-07,8620000000.0,Basic Materials,NOV,NOV,5d51fdad047fbe72462ed3dd
2727,675180.0,1.13,5.0,0.0,Jul 18 AMC,Medical Instruments & Supplies,0.896,0.0,59210000000.0,8.1,4.07,582.8,0.299,0.178,2020-01-07,4040000000.0,Healthcare,ISRG,ISRG,5d51fdb0047fbe72462ed3df
2728,841030.0,1.22,1.0,1.1,Aug 01 BMO,Waste Management,0.0,1.05,4000000000.0,1.54,0.0,62.63,-0.109,-0.139,2020-01-07,3380000000.0,Industrial Goods,SRCL,SRCL,5d51fdb3047fbe72462ed3e1
2729,21080000.0,1.67,1.0,2.03,Aug 07 BMO,Drug Manufacturers - Other,0.627,1.84,7770000000.0,0.54,0.0,9.1,-0.226,-0.279,2020-01-07,17720000000.0,Healthcare,TEVA,TEVA,5d51fdb6047fbe72462ed3e5
2730,1970000.0,0.85,1.2,0.0,Jun 26 BMO,Staffing & Outsourcing Services,0.725,0.3,30060000000.0,11.36,3.18,84.34,0.274,0.413,2020-01-07,3770000000.0,Services,PAYX,PAYX,5d51fdb9047fbe72462ed3e7
2731,2540000.0,1.39,0.9,1.91,Aug 06 AMC,Semiconductor - Broad Line,0.0,1.65,21480000000.0,3.93,6.56,110.69,0.068,0.071,2020-01-07,5460000000.0,Technology,MCHP,MCHP,5d51fdbc047fbe72462ed3e9
2732,3810000.0,1.24,7.2,0.0,Jul 24 AMC,Semiconductor - Integrated Circuits,0.888,0.48,27470000000.0,10.0,2.27,99.46,0.292,0.357,2020-01-07,3220000000.0,Technology,XLNX,XLNX,5d51fdbf047fbe72462ed3ec
2733,1730000.0,1.39,6.5,0.6,Jul 30 AMC,Semiconductor - Broad Line,0.966,0.6,14850000000.0,8.72,2.15,61.6,0.0,0.0,2020-01-07,2310000000.0,Technology,MXIM,MXIM,5d51fdd6047fbe72462ed3f3
2734,999780.0,0.59,1.2,0.0,Aug 01 AMC,Communication Equipment,0.886,0.0,29520000000.0,0.0,3.2,165.72,0.128,-0.726,2020-01-07,7530000000.0,Technology,MSI,MSI,5d51fdd9047fbe72462ed3f5
2735,2790000.0,0.74,1.8,0.0,Aug 20 AMC,Apparel Stores,0.808,0.0,2140000000.0000002,1.51,0.75,29.06,0.073,0.198,2020-01-07,3960000000.0,Services,URBN,URBN,5d51fddc047fbe72462ed3f7
2736,2140000.0,0.77,2.5,0.05,Jul 18 AMC,Textile - Apparel Footwear & Accessories,0.919,0.05,5100000000.0,2.31,0.86,43.32,0.067,0.156,2020-01-07,4790000000.0,Consumer Goods,SKX,SKX,5d51fddf047fbe72462ed3fb
2737,2810000.0,1.5,1.5,1.64,Aug 14 AMC,Data Storage Devices,0.998,1.05,11290000000.0,10.36,1.08,61.95,0.19,0.81,2020-01-07,6150000000.0,Technology,NTAP,NTAP,5d51fde2047fbe72462ed3fd
2738,838130.0,1.34,1.1,0.02,Aug 05 AMC,Specialty Eateries,0.0,0.01,3350000000.0,10.62,27.07,61.3,0.03,0.066,2020-01-07,529200000.00000006,Services,SHAK,SHAK,5d51fde5047fbe72462ed3ff
2739,1270000.0,1.11,1.9,0.11,Aug 22 AMC,Application Software,0.921,0.1,70720000000.0,17.42,2.65,266.47,0.243,0.53,2020-01-07,6780000000.0,Technology,INTU,INTU,5d51fde9047fbe72462ed403
2740,1150000.0,1.06,6.8,0.26,Jul 29 AMC,Medical Instruments & Supplies,0.931,0.26,43320000000.0,9.85,3.0,329.69,0.276,0.241,2020-01-07,3400000000.0,Healthcare,ILMN,ILMN,5d51fded047fbe72462ed405
2741,1300000.0,1.22,1.4,1.08,Jul 18 BMO,Specialty Chemicals,0.821,0.95,26900000000.0,5.25,2.55,128.08,0.08,0.246,2020-01-07,15110000000.0,Basic Materials,PPG,PPG,5d51fe03047fbe72462ed40b
2742,1280000.0,0.84,1.0,0.0,Aug 22 AMC,Technical & System Software,0.695,7.57,65239999999.99999,115.51,3.41,150.34,0.215,0.354,2020-01-07,9230000000.0,Technology,VMW,VMW,5d51fe06047fbe72462ed40e
2743,1570000.0,1.28,4.8,1.1,Jul 23 BMO,Trucks & Other Vehicles,0.671,1.1,22880000000.0,2.33,0.0,77.92,0.094,0.26,2020-01-07,25150000000.0,Consumer Goods,PCAR,PCAR,5d51fe09047fbe72462ed411
2744,2320000.0,0.28,0.0,0.93,Jul 26 BMO,REIT - Healthcare Facilities,0.906,0.93,26790000000.0,2.35,8.47,57.18,0.133,0.047,2020-01-07,3750000000.0,Financial,VTR,VTR,5d51fe0c047fbe72462ed413
2745,2440000.0,1.56,3.6,0.26,Jul 23 AMC,Semiconductor Equipment & Materials,0.0,0.26,8990000000.0,6.17,1.91,68.22,0.211,0.282,2020-01-07,2140000000.0000002,Technology,TER,TER,5d51fe0f047fbe72462ed416
2746,1200000.0,2.05,8.8,0.0,Aug 07 AMC,Biotechnology,0.957,0.39,9710000000.0,8.35,0.0,130.22,0.0,0.0,2020-01-07,323400000.0,Healthcare,SRPT,SRPT,5d51fe12047fbe72462ed419
2747,667150.0,1.21,3.7,0.0,Aug 07 BMO,Biotechnology,0.751,0.0,2089999999.9999998,0.0,0.0,115.75,0.0,-6.158,2020-01-07,196100000.0,Healthcare,ICPT,ICPT,5d51fe15047fbe72462ed41b
2748,1610000.0,1.0,5.9,0.0,Aug 08 AMC,Internet Information Providers,0.0,0.0,2860000000.0,2.87,4.87,34.57,0.058,0.052,2020-01-07,955600000.0,Technology,YELP,YELP,5d51fe19047fbe72462ed41e
2749,1690000.0,0.62,1.7,1.97,Jul 25 BMO,Waste Management,0.811,1.95,50010000000.0,7.73,3.38,116.01,0.115,0.277,2020-01-07,15310000000.0,Industrial Goods,WM,WM,5d51fe30047fbe72462ed425
2750,435640.0,1.52,1.7,0.36,Aug 05 BMO,Internet Information Providers,0.577,0.06,390500000.0,0.79,0.0,12.63,-0.07,-0.237,2020-01-07,1850000000.0,Technology,SOHU,SOHU,5d51fe32047fbe72462ed427
2751,694270.0,0.86,2.2,0.27,Aug 07 AMC,Internet Software & Services,0.523,0.0,30300000000.0,4.19,9.49,328.03,0.118,0.187,2020-01-07,10480000000.0,Technology,NTES,NTES,5d51fe35047fbe72462ed429
2752,2000000.0,2.67,6.3,0.0,Aug 08 BMO,Biotechnology,0.455,0.0,872150000.0,11.28,0.0,5.51,0.0,0.0,,0.0,Healthcare,,ZIOP,5d51fe37047fbe72462ed42c
2753,841550.0,0.75,0.8,2.85,Aug 09 BMO,Diversified Utilities,0.962,2.64,3530000000.0,1.75,0.0,15.34,-0.091,-0.038,2020-01-07,864400000.0,Utilities,TERP,TERP,5d51fe3a047fbe72462ed42f
2754,4300000.0,0.68,0.8,4.11,Aug 21 AMC,Apparel Stores,0.683,3.34,4550000000.0,6.81,1.56,41.99,0.033,0.532,2020-01-07,15740000000.0,Services,JWN,JWN,5d51fe3d047fbe72462ed431
2755,1350000.0,1.23,2.9,2.53,Jul 26 BMO,Diversified Machinery,0.801,2.53,48250000000.0,15.53,4.71,177.81,0.172,0.754,2020-01-07,14350000000.0,Industrial Goods,ITW,ITW,5d51fe40047fbe72462ed433
2756,1160000.0,1.22,2.7,0.04,Aug 13 AMC,Internet Information Providers,0.637,0.0,4430000000.0,1.0,0.0,59.79,0.249,0.209,2020-01-07,2460000000.0,Technology,YY,YY,5d51fe42047fbe72462ed436
2757,598560.0,1.06,1.4,0.0,Jul 25 AMC,Internet Information Providers,0.954,0.0,24560000000.0,0.0,3.48,203.21,0.514,-0.449,2020-01-07,1230000000.0,Technology,VRSN,VRSN,5d51fe59047fbe72462ed43d
2758,181490.0,1.98,1.5,0.0,Jul 31 AMC,Communication Equipment,0.299,0.0,424110000.0,1.03,0.0,9.38,-0.057,-0.102,2020-01-07,770000000.0,Technology,SWIR,SWIR,5d51fe5c047fbe72462ed43f
2759,5710000.0,1.49,0.7,2.25,Jul 25 AMC,Resorts & Casinos,0.828,2.25,14990000000.0,2.32,3.02,32.91,0.014,0.027,2020-01-07,12480000000.0,Services,MGM,MGM,5d51fe5f047fbe72462ed442
2760,13110000.0,1.41,0.8,0.17,Aug 13 BMO,Internet Information Providers,0.504,0.15,40130000000.0,4.15,10.28,38.32,0.007,0.053,2020-01-07,68569999999.99999,Technology,JD,JD,5d51fe62047fbe72462ed445
2761,230330.0,0.85,3.2,0.11,Jul 18 BMO,Electronics Wholesale,0.992,0.1,5930000000.0,4.07,1.63,176.21,0.049,0.166,2020-01-07,4590000000.0,Services,WSO,WSO,5d51fe64047fbe72462ed447
2762,1270000.0,1.93,0.0,2.12,Jul 24 AMC,Railroads,0.897,2.12,2430000000.0,1.07,2.12,21.53,0.0,0.0,2020-01-07,2680000000.0,Services,TRN,TRN,5d51fe67047fbe72462ed449
2763,718790.0,0.67,1.0,0.63,Jul 24 BMO,Diversified Investments,0.791,0.54,15860000000.0,2.88,3.49,106.42,0.129,0.098,2020-01-07,4200000000.0,Financial,NDAQ,NDAQ,5d51fe69047fbe72462ed44c
2764,2860000.0,0.22,0.4,1.81,Jul 31 BMO,Diversified Utilities,0.963,1.4,10780000000.0,2.1,20.48,27.63,0.024,0.025,2020-01-07,5240000000.0,Utilities,NI,NI,5d51fe6c047fbe72462ed44f
2765,588700.0,1.11,1.9,0.61,Jul 30 BMO,General Building Materials,0.0,0.54,15620000000.0,3.05,1.91,276.02,0.114,0.101,2020-01-07,4460000000.0,Industrial Goods,MLM,MLM,5d51fe83047fbe72462ed455
2766,3770000.0,1.31,1.4,1.06,Aug 08 BMO,Entertainment - Diversified,0.947,1.02,11990000000.0,1.36,2.18,30.01,0.0,0.0,,12770000000.0,Services,,VIAB,5d51fe85047fbe72462ed457
2767,513820.0000000001,1.82,0.6,2.94,Jul 30 BMO,Rental & Leasing Services,0.905,2.54,2610000000.0,0.96,1.77,54.14,0.036,0.119,2020-01-07,8840000000.0,Services,R,R,5d51fe88047fbe72462ed45a
2768,10590000.0,0.5,2.1,0.07,Jul 12 BMO,Information Technology Services,0.19,0.06,47140000000.0,5.97,2.72,10.1,0.183,0.248,2020-01-07,12120000000.0,Technology,INFY,INFY,5d51fe8b047fbe72462ed45d
2769,1710000.0,1.54,1.1,0.6,Aug 29 AMC,Application Software,0.948,0.48,43170000000.0,20.71,0.0,172.95,-0.152,-0.242,2020-01-07,3030000000.0,Technology,WDAY,WDAY,5d51fe8f047fbe72462ed45f
2770,417510.0,1.31,2.6,0.55,Jul 25 AMC,Semiconductor - Integrated Circuits,0.951,0.55,1490000000.0,3.52,0.0,21.04,-0.061,-0.051,2020-01-07,339800000.0,Technology,MXL,MXL,5d51fe92047fbe72462ed462
2771,1030000.0,0.51,0.4,1.06,Jul 25 AMC,Waste Management,0.967,0.87,28680000000.0,3.62,3.06,90.13,0.103,0.132,2020-01-07,10170000000.0,Industrial Goods,RSG,RSG,5d51fe95047fbe72462ed465
2772,1480000.0,1.22,2.6,0.14,Jul 23 AMC,Healthcare Information Services,0.97,0.13,5710000000.0,8.31,8.75,91.36,0.064,0.07,,684600000.0,Technology,,MDSO,5d51fe97047fbe72462ed467
2773,1240000.0,1.07,1.9,1.95,Jul 29 AMC,Home Furnishings & Fixtures,0.828,1.91,5100000000.0,4.16,3.44,49.33,0.064,0.244,2020-01-07,4510000000.0,Consumer Goods,LEG,LEG,5d51feae047fbe72462ed46d
2774,1320000.0,2.63,0.7,3.36,Jul 17 AMC,Rental & Leasing Services,0.903,3.08,8720000000.0,2.49,3.73,165.08,0.123,0.32,2020-01-07,8830000000.0,Services,URI,URI,5d51feb1047fbe72462ed470
2775,1480000.0,1.33,2.0,0.05,Aug 07 AMC,Internet Information Providers,0.99,0.05,5690000000.0,3.56,3.46,30.47,0.085,0.091,2020-01-07,1610000000.0,Technology,TRIP,TRIP,5d51feb4047fbe72462ed473
2776,1340000.0,1.27,1.2,0.81,Jul 30 BMO,Diversified Machinery,0.837,0.69,28810000000.0,4.0,1.81,131.45,0.089,0.201,2020-01-07,16030000000.000002,Industrial Goods,IR,IR,5d51feb7047fbe72462ed475
2777,1700000.0,0.88,2.5,1.63,Jul 30,Credit Services,0.795,1.62,22310000000.0,8.92,3.28,129.07,0.15,0.245,,4099999999.9999995,Financial,,TSS,5d51feba047fbe72462ed478
2778,3690000.0,0.67,0.0,0.59,Jul 23 BMO,Residential Construction,0.911,0.54,8760000000.0,1.72,2.51,39.57,0.091,0.189,2020-01-07,10130000000.0,Industrial Goods,PHM,PHM,5d51febc047fbe72462ed47b
2779,865310.0,1.73,1.3,0.03,Aug 21 AMC,Internet Information Providers,0.767,0.0,7760000000.0,2.36,1.76,66.39,0.184,0.116,2020-01-07,1940000000.0,Technology,WUBA,WUBA,5d51febf047fbe72462ed47d
2780,4350000.0,1.83,3.3,0.61,Aug 21 AMC,Data Storage Devices,0.786,0.61,3320000000.0,4.38,0.0,17.71,-0.15,-0.303,2020-01-07,1430000000.0,Technology,PSTG,PSTG,5d51fec2047fbe72462ed47f
2781,573300.0,1.57,1.5,0.41,Jul 19 BMO,Staffing & Outsourcing Services,0.968,0.39,5290000000.0,1.97,5.44,96.35,0.023,0.188,2020-01-07,21230000000.0,Services,MAN,MAN,5d51fed9047fbe72462ed488
2782,201730.0,0.41,0.0,0.87,Aug 08 AMC,REIT - Healthcare Facilities,0.799,0.87,1900000000.0,2.45,3.1,44.64,0.949,0.192,2020-01-07,162700000.0,Financial,LTC,LTC,5d51fedc047fbe72462ed48b
2783,44280.0,0.0,0.0,0.0,Aug 15 BMO,Entertainment - Diversified,0.1686,0.0,1610000000.0,1.56,0.55,26.11,0.0,0.0,2020-01-07,12890000000.0,Services,VIA,VIA,5d51fede047fbe72462ed48d
2784,449450.0,1.24,2.5,0.34,Jul 18 BMO,Small Tools & Accessories,0.0,0.29,8350000000.0,2.52,1.67,164.79,0.172,0.219,2020-01-07,4059999999.9999995,Industrial Goods,SNA,SNA,5d51fee0047fbe72462ed48f
2785,482820.0,0.81,2.9,0.0,Aug 07 AMC,"Lumber, Wood Production",0.864,0.63,3530000000.0,2.2,9.88,32.49,0.138,0.065,2020-01-07,743400000.0,Industrial Goods,RYN,RYN,5d51fee3047fbe72462ed492
2786,521429.9999999999,0.67,7.6,0.0,Jul 29 AMC,Semiconductor- Memory Chips,0.805,0.15,1360000000.0,1.37,0.0,13.91,-0.725,-0.171,2020-01-07,235000000.0,Technology,RMBS,RMBS,5d51fee6047fbe72462ed495
2787,994040.0,0.39,0.0,0.0,Aug 07 AMC,Rental & Leasing Services,0.991,1.84,1480000000.0,5.03,8.44,28.9,0.003,0.03,2020-01-07,2660000000.0,Services,RCII,RCII,5d51fee9047fbe72462ed497
2788,2770000.0,0.84,0.0,13.58,Aug 05 AMC,REIT - Residential,0.462,13.58,1450000000.0,1.02,1.82,6.245,0.139,0.086,2020-01-07,621500000.0,Financial,NYMT,NYMT,5d51feeb047fbe72462ed499
2789,2970000.0,0.58,0.8,5.18,Aug 01 BMO,Business Software & Services,0.904,5.11,9120000000.0,5.38,0.0,30.98,0.082,0.192,2020-01-07,4240000000.0,Technology,IRM,IRM,5d51ff02047fbe72462ed4a0
2790,8720000.0,3.37,1.5,0.0,Aug 01 AMC,Internet Software & Services,0.699,0.78,27120000000.0,22.25,0.0,64.59,-0.014,-0.047,2020-01-07,3950000000.0,Technology,SQ,SQ,5d51ff05047fbe72462ed4a3
2791,886170.0,1.5,2.0,0.6,Aug 01 AMC,Asset Management,0.901,0.53,3260000000.0,0.86,0.0,35.74,0.0,0.0,2020-01-07,2860000000.0,Financial,LM,LM,5d51ff08047fbe72462ed4a5
2792,2000000.0,0.87,4.2,2.67,Aug 06 BMO,Drugs - Generic,0.9492,2.67,58770000000.0,24.59,3.95,133.58,0.227,0.609,2020-01-07,6050000000.0,Healthcare,ZTS,ZTS,5d51ff0b047fbe72462ed4a8
2793,1710000.0,0.85,1.3,0.0,Aug 21 AMC,Home Furnishing Stores,0.0,0.27,5250000000.0,4.57,0.0,73.76,0.06,0.307,2020-01-07,5710000000.0,Services,WSM,WSM,5d51ff0e047fbe72462ed4ab
2794,2640000.0,1.03,3.1,0.0,Jul 24 BMO,Oil & Gas Equipment & Services,0.33,0.0,1340000000.0,1.37,0.0,5.03,0.045,0.072,2020-01-07,1510000000.0,Basic Materials,RES,RES,5d51ff11047fbe72462ed4ad
2795,653290.0,1.72,2.7,0.32,Aug 06 AMC,Biotechnology,0.8561,0.28,2730000000.0,5.3,0.0,51.49,-0.764,-0.491,2020-01-07,279000000.0,Healthcare,PTCT,PTCT,5d51ff14047fbe72462ed4b0
2796,657700.0,1.39,1.2,1.99,Jul 23 BMO,Recreational Vehicles,0.797,1.92,5510000000.0,5.76,1.15,95.01,0.049,0.36,2020-01-07,6550000000.0,Consumer Goods,PII,PII,5d51ff16047fbe72462ed4b2
2797,1970000.0,1.12,0.8,1.75,Jul 30 AMC,Gas Utilities,0.774,1.7,28540000000.0,4.51,1.51,76.85,0.107,0.193,2020-01-07,11770000000.0,Utilities,OKE,OKE,5d51ff2d047fbe72462ed4b9
2798,565740.0,0.85,1.3,0.23,Jul 24 AMC,Medical Instruments & Supplies,0.947,0.0,10210000000.0,5.72,4.25,146.23,0.107,0.2,2020-01-07,3150000000.0,Healthcare,VAR,VAR,5d51ff31047fbe72462ed4bb
2799,209840.0,1.77,4.3,0.39,Aug 12 BMO,Oil & Gas Equipment & Services,0.814,0.38,640460000.0,0.56,0.0,19.38,-0.352,-0.147,2020-01-07,437200000.0,Basic Materials,TDW,TDW,5d51ff34047fbe72462ed4be
2800,673920.0,0.95,3.2,0.0,Aug 08 AMC,Application Software,0.972,0.64,1110000000.0,1.55,5.45,67.51,0.014,0.03,2020-01-07,1570000000.0,Technology,SYNA,SYNA,5d51ff36047fbe72462ed4c1
2801,1470000.0,0.62,0.0,2.41,Aug 07 BMO,REIT - Diversified,0.664,2.37,6650000000.0,1.42,0.0,24.76,0.304,0.077,2020-01-07,1160000000.0,Financial,STWD,STWD,5d51ff39047fbe72462ed4c3
2802,1380000.0,1.17,2.0,0.42,Aug 01 BMO,General Contractors,0.939,0.4,4850000000.0,1.29,1.24,40.68,0.028,0.088,2020-01-07,11740000000.0,Industrial Goods,PWR,PWR,5d51ff3c047fbe72462ed4c6
2803,366470.0,1.3,8.4,0.6,Jul 30 BMO,Biotechnology,0.0,0.57,1780000000.0,1.72,0.29,98.98,0.825,0.194,2020-01-07,173700000.0,Healthcare,LGND,LGND,5d51ff3e047fbe72462ed4c8
2804,391190.0,0.87,1.2,4.97,Aug 01 BMO,Diagnostic Substances,0.897,3.5,23460000000.0,138.58,3.07,266.12,0.178,7.696,2020-01-07,2290000000.0,Healthcare,IDXX,IDXX,5d51ff42047fbe72462ed4cb
2805,1290000.0,2.4,1.0,2.22,Aug 01 AMC,Air Delivery & Freight Services,0.0,2.08,6290000000.0,2.45,0.86,77.51,0.021,0.112,2020-01-07,17079999999.999998,Services,XPO,XPO,5d51ff59047fbe72462ed4d1
2806,1040000.0,2.12,4.8,5.7,Aug 07 AMC,Biotechnology,0.0,5.38,2049999999.9999998,42.54,0.0,24.02,0.0,-2.7,2020-01-07,55700000.0,Healthcare,PTLA,PTLA,5d51ff5d047fbe72462ed4d4
2807,510860.0,1.08,8.6,0.9,Aug 08 BMO,Drugs - Generic,0.0,0.9,1660000000.0,5.09,5.27,42.59,-0.001,-0.002,2020-01-07,354000000.0,Healthcare,PCRX,PCRX,5d51ff5f047fbe72462ed4d7
2808,877510.0,0.1,0.0,0.81,Aug 01 BMO,REIT - Diversified,0.937,0.81,9010000000.0,2.49,3.64,53.23,0.377,0.069,2020-01-07,642800000.0,Financial,NNN,NNN,5d51ff62047fbe72462ed4d9
2809,294760.0,0.7,1.1,1.08,Jul 31 AMC,"Specialty Retail, Other",0.879,1.05,2900000000.0,3.66,4.07,113.72,0.015,0.283,2020-01-07,14210000000.0,Services,MUSA,MUSA,5d51ff65047fbe72462ed4dc
2810,5180000.0,1.51,0.0,0.73,Jul 25 BMO,Asset Management,0.871,0.73,7870000000.0,0.7,4.36,17.76,0.111,0.065,2020-01-07,5250000000.0,Financial,IVZ,IVZ,5d51ff68047fbe72462ed4df
2811,417760.0,1.61,1.9,0.43,Sep 18 BMO,Recreational Vehicles,0.9744,0.42,1110000000.0,1.85,0.68,51.18,0.0,0.0,2020-01-07,1990000000.0,Consumer Goods,WGO,WGO,5d51ff6a047fbe72462ed4e1
2812,1310000.0,0.21,1.1,0.63,Jul 31 AMC,CATV Systems,0.972,0.43,938190000.0,0.64,0.0,8.26,-0.52,-0.224,2020-01-07,667600000.0,Services,TIVO,TIVO,5d51ff6d047fbe72462ed4e4
2813,1020000.0,0.91,0.0,0.74,Jul 30 AMC,REIT - Industrial,0.842,0.74,3720000000.0,2.0,6.76,31.43,0.186,0.043,2020-01-07,374600000.0,Financial,STAG,STAG,5d51ff84047fbe72462ed4ea
2814,1180000.0,1.25,0.9,0.07,Aug 21 AMC,Semiconductor Equipment & Materials,0.953,0.03,19350000000.0,4.91,3.28,142.96,0.187,0.169,2020-01-07,3230000000.0,Technology,SNPS,SNPS,5d51ff87047fbe72462ed4ed
2815,624550.0,1.21,1.6,1.8,Jul 22 BMO,Specialty Chemicals,0.799,1.4,8850000000.0,6.17,2.08,74.97,0.048,0.177,2020-01-07,5560000000.0,Basic Materials,RPM,RPM,5d51ff8d047fbe72462ed4f0
2816,2810000.0,-0.27,76.6,0.67,Jun 26 AMC,Gold,0.483,0.67,2220000000.0,14.83,0.0,9.09,0.0,-0.676,2020-01-07,0.0,Basic Materials,NG,NG,5d51ff8f047fbe72462ed4f2
2817,294670.0,1.25,3.0,0.14,Jul 25 BMO,Medical Instruments & Supplies,0.942,0.14,10430000000.0,7.26,5.33,151.83,0.129,0.164,2020-01-07,1770000000.0,Healthcare,WST,WST,5d51ff91047fbe72462ed4f5
2818,795570.0,2.52,4.8,0.0,Aug 08 AMC,Biotechnology,0.757,0.0,809400000.0,3.06,0.0,8.0,0.0,-0.416,,78800000.0,Healthcare,,SPPI,5d51ff93047fbe72462ed4f7
2819,1270000.0,1.5,1.5,6.49,Jul 31 AMC,Packaging & Containers,0.91,6.39,1860000000.0,1.8,1.18,13.36,0.038,0.282,2020-01-07,6760000000.0,Consumer Goods,OI,OI,5d51ff96047fbe72462ed4fa
2820,785260.0,1.32,1.3,0.39,Jul 25 AMC,Home Furnishings & Fixtures,0.913,0.15,8300000000.000001,1.06,13.05,128.01,0.078,0.102,2020-01-07,10020000000.0,Consumer Goods,MHK,MHK,5d51ff99047fbe72462ed4fc
2821,429310.0,1.73,1.2,0.21,Aug 06 BMO,Property Management,0.839,0.18,7260000000.0,1.66,4.14,172.71,0.028,0.127,2020-01-07,16950000000.0,Financial,JLL,JLL,5d51ffb1047fbe72462ed503
2822,503290.0,1.95,7.2,0.0,Aug 06 AMC,Biotechnology,0.0,0.0,2080000000.0,4.52,0.0,51.83,0.0,-0.272,2020-01-07,1100000.0,Healthcare,ZGNX,ZGNX,5d51ffb3047fbe72462ed505
2823,827340.0,0.45,0.9,0.0,Aug 06 AMC,Specialty Eateries,0.945,0.0,1430000000.0,0.0,0.0,63.66,0.002,-0.008,2020-01-07,1540000000.0,Services,PZZA,PZZA,5d51ffb6047fbe72462ed508
2824,25370.0,1.41,1.3,0.41,Aug 08 AMC,Computer Peripherals,0.322,0.05,85360000.0,2.44,0.0,6.64,-0.05,-0.125,2020-01-07,81100000.0,Technology,INVE,INVE,5d51ffb9047fbe72462ed50b
2825,1530000.0,1.75,2.0,0.76,Jul 17 BMO,Aerospace/Defense - Major Diversified,0.858,0.68,10820000000.0,1.98,0.98,44.76,0.091,0.226,2020-01-07,13290000000.0,Industrial Goods,TXT,TXT,5d51ffbb047fbe72462ed50d
